rate,source,target,time
403.085,CAD,XAF,2025-11-17T09:54:22+0000
1.71638,SAR,DKK,2025-11-17T09:54:22+0000
0.582621,DKK,SAR,2025-11-17T09:54:22+0000
19.1218,JPY,BIF,2025-11-17T09:54:22+0000
0.0522963,BIF,JPY,2025-11-17T09:54:22+0000
4.36793,KES,XOF,2025-11-17T09:54:22+0000
0.228942,XOF,KES,2025-11-17T09:54:22+0000
0.339714,TND,CUC,2025-11-17T09:54:22+0000
2.94365,CUC,TND,2025-11-17T09:54:22+0000
26.7318,GEL,GMD,2025-11-17T09:54:22+0000
0.0374086,GMD,GEL,2025-11-17T09:54:22+0000
0.0491395,HTG,DKK,2025-11-17T09:54:22+0000
20.3502,DKK,HTG,2025-11-17T09:54:22+0000
0.00376015,RWF,LYD,2025-11-17T09:54:22+0000
265.947,LYD,RWF,2025-11-17T09:54:22+0000
4.07046e-05,LBP,QAR,2025-11-17T09:54:22+0000
24567.2,QAR,LBP,2025-11-17T09:54:22+0000
0.778308,VEF,HKD,2025-11-17T09:54:22+0000
1.28484,HKD,VEF,2025-11-17T09:54:22+0000
0.0659817,MKD,TMT,2025-11-17T09:54:22+0000
15.1557,TMT,MKD,2025-11-17T09:54:22+0000
1.96167,XCD,BRL,2025-11-17T09:54:22+0000
0.509771,BRL,XCD,2025-11-17T09:54:22+0000
0.244863,ERN,AED,2025-11-17T09:54:22+0000
4.08391,AED,ERN,2025-11-17T09:54:22+0000
3.55518,SHP,GEL,2025-11-17T09:54:22+0000
0.28128,GEL,SHP,2025-11-17T09:54:22+0000
0.00309886,IRR,DZD,2025-11-17T09:54:22+0000
322.7,DZD,IRR,2025-11-17T09:54:22+0000
0.233656,KZT,BDT,2025-11-17T09:54:22+0000
4.2798,BDT,KZT,2025-11-17T09:54:22+0000
0.0047555,MGA,STN,2025-11-17T09:54:22+0000
210.283,STN,MGA,2025-11-17T09:54:22+0000
1.40275,BSD,CAD,2025-11-17T09:54:22+0000
0.712885,CAD,BSD,2025-11-17T09:54:22+0000
10.8091,GBP,SBD,2025-11-17T09:54:22+0000
0.0925145,SBD,GBP,2025-11-17T09:54:22+0000
4339.75,BBD,GNF,2025-11-17T09:54:22+0000
0.000230428,GNF,BBD,2025-11-17T09:54:22+0000
0.0758937,BDT,TJS,2025-11-17T09:54:22+0000
13.1763,TJS,BDT,2025-11-17T09:54:22+0000
1.16699,AUD,XCG,2025-11-17T09:54:22+0000
0.856905,XCG,AUD,2025-11-17T09:54:22+0000
0.000166424,UZS,BBD,2025-11-17T09:54:22+0000
6008.75,BBD,UZS,2025-11-17T09:54:22+0000
0.0926119,KPW,ALL,2025-11-17T09:54:22+0000
10.7977,ALL,KPW,2025-11-17T09:54:22+0000
0.0283735,KES,AED,2025-11-17T09:54:22+0000
35.2441,AED,KES,2025-11-17T09:54:22+0000
0.0363021,KRW,MKD,2025-11-17T09:54:22+0000
27.5466,MKD,KRW,2025-11-17T09:54:22+0000
6.30908,GEL,NAD,2025-11-17T09:54:22+0000
0.158502,NAD,GEL,2025-11-17T09:54:22+0000
33.4065,ZAR,SOS,2025-11-17T09:54:22+0000
0.0299343,SOS,ZAR,2025-11-17T09:54:22+0000
0.0859494,CZK,AWG,2025-11-17T09:54:22+0000
11.6348,AWG,CZK,2025-11-17T09:54:22+0000
0.199127,PYG,ARS,2025-11-17T09:54:22+0000
5.02191,ARS,PYG,2025-11-17T09:54:22+0000
0.0489181,PKR,ZWL,2025-11-17T09:54:22+0000
20.4423,ZWL,PKR,2025-11-17T09:54:22+0000
0.00863885,COP,THB,2025-11-17T09:54:22+0000
115.756,THB,COP,2025-11-17T09:54:22+0000
10.5326,ZMW,YER,2025-11-17T09:54:22+0000
0.094943,YER,ZMW,2025-11-17T09:54:22+0000
0.00451109,SDG,GEL,2025-11-17T09:54:22+0000
221.676,GEL,SDG,2025-11-17T09:54:22+0000
0.579002,TZS,ARS,2025-11-17T09:54:22+0000
1.72711,ARS,TZS,2025-11-17T09:54:22+0000
261.996,SZL,MGA,2025-11-17T09:54:22+0000
0.00381686,MGA,SZL,2025-11-17T09:54:22+0000
0.0549251,AFN,PLN,2025-11-17T09:54:22+0000
18.2066,PLN,AFN,2025-11-17T09:54:22+0000
0.0233045,UGX,ALL,2025-11-17T09:54:22+0000
42.9101,ALL,UGX,2025-11-17T09:54:22+0000
4.22868,EUR,QAR,2025-11-17T09:54:22+0000
0.23648,QAR,EUR,2025-11-17T09:54:22+0000
36.2711,PEN,BDT,2025-11-17T09:54:22+0000
0.0275701,BDT,PEN,2025-11-17T09:54:22+0000
0.00155853,KPW,CAD,2025-11-17T09:54:22+0000
641.629,CAD,KPW,2025-11-17T09:54:22+0000
0.00623252,VUV,GGP,2025-11-17T09:54:22+0000
160.449,GGP,VUV,2025-11-17T09:54:22+0000
0.0661897,MNT,VES,2025-11-17T09:54:22+0000
15.1081,VES,MNT,2025-11-17T09:54:22+0000
9.89565,NPR,ARS,2025-11-17T09:54:22+0000
0.101055,ARS,NPR,2025-11-17T09:54:22+0000
22.6438,PAB,ZMW,2025-11-17T09:54:22+0000
0.0441622,ZMW,PAB,2025-11-17T09:54:22+0000
87.8434,DKK,XOF,2025-11-17T09:54:22+0000
0.0113839,XOF,DKK,2025-11-17T09:54:22+0000
0.46381,NIO,NAD,2025-11-17T09:54:22+0000
2.15606,NAD,NIO,2025-11-17T09:54:22+0000
58.4792,CUP,ARS,2025-11-17T09:54:22+0000
0.0171001,ARS,CUP,2025-11-17T09:54:22+0000
37.6952,ERN,XOF,2025-11-17T09:54:22+0000
0.0265286,XOF,ERN,2025-11-17T09:54:22+0000
0.00441751,MWK,GTQ,2025-11-17T09:54:22+0000
226.372,GTQ,MWK,2025-11-17T09:54:22+0000
0.145028,BOB,CUC,2025-11-17T09:54:22+0000
6.8952,CUC,BOB,2025-11-17T09:54:22+0000
0.0897284,NGN,HTG,2025-11-17T09:54:22+0000
11.1447,HTG,NGN,2025-11-17T09:54:22+0000
0.000126831,SYP,CAD,2025-11-17T09:54:22+0000
7884.51,CAD,SYP,2025-11-17T09:54:22+0000
83.3549,PAB,ALL,2025-11-17T09:54:22+0000
0.0119969,ALL,PAB,2025-11-17T09:54:22+0000
167.255,JEP,ISK,2025-11-17T09:54:22+0000
0.0059789,ISK,JEP,2025-11-17T09:54:22+0000
0.930453,HTG,VUV,2025-11-17T09:54:22+0000
1.07475,VUV,HTG,2025-11-17T09:54:22+0000
0.0899265,KZT,EGP,2025-11-17T09:54:22+0000
11.1202,EGP,KZT,2025-11-17T09:54:22+0000
43.9419,PLN,JMD,2025-11-17T09:54:22+0000
0.0227573,JMD,PLN,2025-11-17T09:54:22+0000
0.00178621,LBP,JMD,2025-11-17T09:54:22+0000
559.845,JMD,LBP,2025-11-17T09:54:22+0000
120.193,CHF,CVE,2025-11-17T09:54:22+0000
0.00831998,CVE,CHF,2025-11-17T09:54:22+0000
55.7902,MKD,BIF,2025-11-17T09:54:22+0000
0.0179243,BIF,MKD,2025-11-17T09:54:22+0000
0.113223,THB,AED,2025-11-17T09:54:22+0000
8.83214,AED,THB,2025-11-17T09:54:22+0000
72.3563,USD,GMD,2025-11-17T09:54:22+0000
0.0138205,GMD,USD,2025-11-17T09:54:22+0000
1560.19,FJD,UGX,2025-11-17T09:54:22+0000
0.000640949,UGX,FJD,2025-11-17T09:54:22+0000
0.0534378,PKR,ERN,2025-11-17T09:54:22+0000
18.7133,ERN,PKR,2025-11-17T09:54:22+0000
0.116742,ILS,BHD,2025-11-17T09:54:22+0000
8.56588,BHD,ILS,2025-11-17T09:54:22+0000
0.0344978,ISK,RON,2025-11-17T09:54:22+0000
28.9874,RON,ISK,2025-11-17T09:54:22+0000
0.163285,UYU,HRK,2025-11-17T09:54:22+0000
6.12427,HRK,UYU,2025-11-17T09:54:22+0000
54.5833,CUP,IQD,2025-11-17T09:54:22+0000
0.0183206,IQD,CUP,2025-11-17T09:54:22+0000
1.70985,VEF,NAD,2025-11-17T09:54:22+0000
0.584848,NAD,VEF,2025-11-17T09:54:22+0000
186.726,GBP,NPR,2025-11-17T09:54:22+0000
0.00535543,NPR,GBP,2025-11-17T09:54:22+0000
0.0488122,COP,LRD,2025-11-17T09:54:22+0000
20.4867,LRD,COP,2025-11-17T09:54:22+0000
0.179258,VES,TRY,2025-11-17T09:54:22+0000
5.57855,TRY,VES,2025-11-17T09:54:22+0000
1.84149,OMR,JOD,2025-11-17T09:54:22+0000
0.543039,JOD,OMR,2025-11-17T09:54:22+0000
0.00831434,AOA,GTQ,2025-11-17T09:54:22+0000
120.274,GTQ,AOA,2025-11-17T09:54:22+0000
10.8039,JOD,GTQ,2025-11-17T09:54:22+0000
0.0925587,GTQ,JOD,2025-11-17T09:54:22+0000
940.377,FJD,CDF,2025-11-17T09:54:22+0000
0.0010634,CDF,FJD,2025-11-17T09:54:22+0000
18.7254,KES,TZS,2025-11-17T09:54:22+0000
0.0534035,TZS,KES,2025-11-17T09:54:22+0000
57.6887,CHF,MUR,2025-11-17T09:54:22+0000
0.0173344,MUR,CHF,2025-11-17T09:54:22+0000
41.0364,JEP,TWD,2025-11-17T09:54:22+0000
0.0243686,TWD,JEP,2025-11-17T09:54:22+0000
17.43,THB,XOF,2025-11-17T09:54:22+0000
0.0573725,XOF,THB,2025-11-17T09:54:22+0000
0.0080189,SYP,BTN,2025-11-17T09:54:22+0000
124.705,BTN,SYP,2025-11-17T09:54:22+0000
0.0876581,KGS,GTQ,2025-11-17T09:54:22+0000
11.408,GTQ,KGS,2025-11-17T09:54:22+0000
0.751476,ISK,CVE,2025-11-17T09:54:22+0000
1.33071,CVE,ISK,2025-11-17T09:54:22+0000
0.000220905,IRR,TJS,2025-11-17T09:54:22+0000
4526.84,TJS,IRR,2025-11-17T09:54:22+0000
9696.28,MAD,LBP,2025-11-17T09:54:22+0000
0.000103132,LBP,MAD,2025-11-17T09:54:22+0000
0.0028303,MNT,NOK,2025-11-17T09:54:22+0000
353.32,NOK,MNT,2025-11-17T09:54:22+0000
338.307,DOP,LAK,2025-11-17T09:54:22+0000
0.00295589,LAK,DOP,2025-11-17T09:54:22+0000
542.599,LYD,BIF,2025-11-17T09:54:22+0000
0.00184298,BIF,LYD,2025-11-17T09:54:22+0000
0.030818,LKR,SEK,2025-11-17T09:54:22+0000
32.4486,SEK,LKR,2025-11-17T09:54:22+0000
514.474,PEN,MWK,2025-11-17T09:54:22+0000
0.00194373,MWK,PEN,2025-11-17T09:54:22+0000
0.00122501,KRW,XCG,2025-11-17T09:54:22+0000
816.318,XCG,KRW,2025-11-17T09:54:22+0000
1.78074,TOP,PGK,2025-11-17T09:54:22+0000
0.561564,PGK,TOP,2025-11-17T09:54:22+0000
0.0254348,AFN,BGN,2025-11-17T09:54:22+0000
39.3162,BGN,AFN,2025-11-17T09:54:22+0000
0.00089177,NGN,SGD,2025-11-17T09:54:22+0000
1121.37,SGD,NGN,2025-11-17T09:54:22+0000
0.00859556,KMF,QAR,2025-11-17T09:54:22+0000
116.339,QAR,KMF,2025-11-17T09:54:22+0000
0.00416605,TZS,NOK,2025-11-17T09:54:22+0000
240.036,NOK,TZS,2025-11-17T09:54:22+0000
0.492274,EGP,SLE,2025-11-17T09:54:22+0000
2.03139,SLE,EGP,2025-11-17T09:54:22+0000
0.151925,COP,SOS,2025-11-17T09:54:22+0000
6.58217,SOS,COP,2025-11-17T09:54:22+0000
0.00989462,RSD,BMD,2025-11-17T09:54:22+0000
101.065,BMD,RSD,2025-11-17T09:54:22+0000
0.00182025,MNT,HRK,2025-11-17T09:54:22+0000
549.375,HRK,MNT,2025-11-17T09:54:22+0000
1.53413,CUP,NIO,2025-11-17T09:54:22+0000
0.651834,NIO,CUP,2025-11-17T09:54:22+0000
0.173708,RON,SHP,2025-11-17T09:54:22+0000
5.75678,SHP,RON,2025-11-17T09:54:22+0000
0.0906681,SLL,MMK,2025-11-17T09:54:22+0000
11.0292,MMK,SLL,2025-11-17T09:54:22+0000
0.0116872,KRW,SZL,2025-11-17T09:54:22+0000
85.5635,SZL,KRW,2025-11-17T09:54:22+0000
10.1305,BGN,ZAR,2025-11-17T09:54:22+0000
0.0987118,ZAR,BGN,2025-11-17T09:54:22+0000
0.00166661,SDG,BMD,2025-11-17T09:54:22+0000
600.021,BMD,SDG,2025-11-17T09:54:22+0000
0.110629,CDF,YER,2025-11-17T09:54:22+0000
9.0392,YER,CDF,2025-11-17T09:54:22+0000
1.84665,IMP,CAD,2025-11-17T09:54:22+0000
0.541521,CAD,IMP,2025-11-17T09:54:22+0000
0.0160035,HUF,BRL,2025-11-17T09:54:22+0000
62.4863,BRL,HUF,2025-11-17T09:54:22+0000
0.0126393,XPF,SGD,2025-11-17T09:54:22+0000
79.1182,SGD,XPF,2025-11-17T09:54:22+0000
0.00541263,HTG,JOD,2025-11-17T09:54:22+0000
184.753,JOD,HTG,2025-11-17T09:54:22+0000
7.70094,BYN,HNL,2025-11-17T09:54:22+0000
0.129854,HNL,BYN,2025-11-17T09:54:22+0000
2.13288,MOP,NAD,2025-11-17T09:54:22+0000
0.46885,NAD,MOP,2025-11-17T09:54:22+0000
1006.83,GHS,SYP,2025-11-17T09:54:22+0000
0.000993219,SYP,GHS,2025-11-17T09:54:22+0000
0.00845504,LAK,LRD,2025-11-17T09:54:22+0000
118.273,LRD,LAK,2025-11-17T09:54:22+0000
48.4706,FKP,NIO,2025-11-17T09:54:22+0000
0.020631,NIO,FKP,2025-11-17T09:54:22+0000
3.50396e-05,LAK,IMP,2025-11-17T09:54:22+0000
28539.2,IMP,LAK,2025-11-17T09:54:22+0000
0.253891,UYU,NOK,2025-11-17T09:54:22+0000
3.9387,NOK,UYU,2025-11-17T09:54:22+0000
0.68184,BDT,ALL,2025-11-17T09:54:22+0000
1.46662,ALL,BDT,2025-11-17T09:54:22+0000
0.0585566,LSL,CUC,2025-11-17T09:54:22+0000
17.0775,CUC,LSL,2025-11-17T09:54:22+0000
0.0815884,COP,LKR,2025-11-17T09:54:22+0000
12.2566,LKR,COP,2025-11-17T09:54:22+0000
1.83099,NZD,ILS,2025-11-17T09:54:22+0000
0.546152,ILS,NZD,2025-11-17T09:54:22+0000
0.331346,FJD,JEP,2025-11-17T09:54:22+0000
3.018,JEP,FJD,2025-11-17T09:54:22+0000
0.0551788,THB,AWG,2025-11-17T09:54:22+0000
18.1229,AWG,THB,2025-11-17T09:54:22+0000
0.57062,DKK,AED,2025-11-17T09:54:22+0000
1.75248,AED,DKK,2025-11-17T09:54:22+0000
0.204571,SVC,XCG,2025-11-17T09:54:22+0000
4.88827,XCG,SVC,2025-11-17T09:54:22+0000
413.263,MZN,VND,2025-11-17T09:54:22+0000
0.00241977,VND,MZN,2025-11-17T09:54:22+0000
57.4743,PLN,GYD,2025-11-17T09:54:22+0000
0.0173991,GYD,PLN,2025-11-17T09:54:22+0000
0.223634,BAM,BHD,2025-11-17T09:54:22+0000
4.47159,BHD,BAM,2025-11-17T09:54:22+0000
7.1845,TOP,LSL,2025-11-17T09:54:22+0000
0.139188,LSL,TOP,2025-11-17T09:54:22+0000
1688.19,MKD,LBP,2025-11-17T09:54:22+0000
0.000592351,LBP,MKD,2025-11-17T09:54:22+0000
2.50824,MZN,JMD,2025-11-17T09:54:22+0000
0.398685,JMD,MZN,2025-11-17T09:54:22+0000
0.0118814,LKR,PLN,2025-11-17T09:54:22+0000
84.1655,PLN,LKR,2025-11-17T09:54:22+0000
0.0630193,ISK,MOP,2025-11-17T09:54:22+0000
15.8682,MOP,ISK,2025-11-17T09:54:22+0000
0.290057,BOB,BBD,2025-11-17T09:54:22+0000
3.4476,BBD,BOB,2025-11-17T09:54:22+0000
11.6745,LKR,UGX,2025-11-17T09:54:22+0000
0.0856569,UGX,LKR,2025-11-17T09:54:22+0000
3.22256,TOP,GTQ,2025-11-17T09:54:22+0000
0.310312,GTQ,TOP,2025-11-17T09:54:22+0000
10.6233,KGS,CLP,2025-11-17T09:54:22+0000
0.0941329,CLP,KGS,2025-11-17T09:54:22+0000
0.00399888,CRC,BBD,2025-11-17T09:54:22+0000
250.07,BBD,CRC,2025-11-17T09:54:22+0000
2.95894,ANG,BRL,2025-11-17T09:54:22+0000
0.337959,BRL,ANG,2025-11-17T09:54:22+0000
0.191085,INR,MDL,2025-11-17T09:54:22+0000
5.23326,MDL,INR,2025-11-17T09:54:22+0000
3.35775,MKD,DJF,2025-11-17T09:54:22+0000
0.297818,DJF,MKD,2025-11-17T09:54:22+0000
0.0712014,NPR,NOK,2025-11-17T09:54:22+0000
14.0447,NOK,NPR,2025-11-17T09:54:22+0000
123.967,MDL,MMK,2025-11-17T09:54:22+0000
0.00806667,MMK,MDL,2025-11-17T09:54:22+0000
0.0898321,PHP,BRL,2025-11-17T09:54:22+0000
11.1319,BRL,PHP,2025-11-17T09:54:22+0000
35.1352,SZL,SDG,2025-11-17T09:54:22+0000
0.0284615,SDG,SZL,2025-11-17T09:54:22+0000
0.620069,SRD,CUP,2025-11-17T09:54:22+0000
1.61273,CUP,SRD,2025-11-17T09:54:22+0000
0.0396624,CLP,NIO,2025-11-17T09:54:22+0000
25.2128,NIO,CLP,2025-11-17T09:54:22+0000
1.00762,AOA,CLP,2025-11-17T09:54:22+0000
0.992442,CLP,AOA,2025-11-17T09:54:22+0000
0.019881,MMK,UAH,2025-11-17T09:54:22+0000
50.2994,UAH,MMK,2025-11-17T09:54:22+0000
0.185862,PYG,IQD,2025-11-17T09:54:22+0000
5.38034,IQD,PYG,2025-11-17T09:54:22+0000
0.632561,KZT,HUF,2025-11-17T09:54:22+0000
1.58088,HUF,KZT,2025-11-17T09:54:22+0000
1.20394,BWP,NAD,2025-11-17T09:54:22+0000
0.830609,NAD,BWP,2025-11-17T09:54:22+0000
10.985,USD,GHS,2025-11-17T09:54:22+0000
0.0910332,GHS,USD,2025-11-17T09:54:22+0000
0.306823,GHS,PEN,2025-11-17T09:54:22+0000
3.25921,PEN,GHS,2025-11-17T09:54:22+0000
2.29767,MKD,VUV,2025-11-17T09:54:22+0000
0.435223,VUV,MKD,2025-11-17T09:54:22+0000
0.323177,RUB,HNL,2025-11-17T09:54:22+0000
3.09428,HNL,RUB,2025-11-17T09:54:22+0000
1309.33,JOD,CLP,2025-11-17T09:54:22+0000
0.000763749,CLP,JOD,2025-11-17T09:54:22+0000
0.477337,BTN,TRY,2025-11-17T09:54:22+0000
2.09496,TRY,BTN,2025-11-17T09:54:22+0000
0.62381,MMK,IQD,2025-11-17T09:54:22+0000
1.60305,IQD,MMK,2025-11-17T09:54:22+0000
73.3379,SGD,CVE,2025-11-17T09:54:22+0000
0.0136355,CVE,SGD,2025-11-17T09:54:22+0000
589.068,TND,MWK,2025-11-17T09:54:22+0000
0.0016976,MWK,TND,2025-11-17T09:54:22+0000
0.0318858,DZD,MYR,2025-11-17T09:54:22+0000
31.3619,MYR,DZD,2025-11-17T09:54:22+0000
0.000202288,COP,IMP,2025-11-17T09:54:22+0000
4943.44,IMP,COP,2025-11-17T09:54:22+0000
1.0,BZD,BBD,2025-11-17T09:54:22+0000
1.0,BBD,BZD,2025-11-17T09:54:22+0000
0.0138277,KES,AWG,2025-11-17T09:54:22+0000
72.3184,AWG,KES,2025-11-17T09:54:22+0000
0.000337907,BIF,CUC,2025-11-17T09:54:22+0000
2959.39,CUC,BIF,2025-11-17T09:54:22+0000
11.2886,SAR,TRY,2025-11-17T09:54:22+0000
0.088585,TRY,SAR,2025-11-17T09:54:22+0000
0.0263159,LAK,SOS,2025-11-17T09:54:22+0000
37.9998,SOS,LAK,2025-11-17T09:54:22+0000
0.0728263,ZWL,BMD,2025-11-17T09:54:22+0000
13.7313,BMD,ZWL,2025-11-17T09:54:22+0000
0.0141324,LAK,LKR,2025-11-17T09:54:22+0000
70.7594,LKR,LAK,2025-11-17T09:54:22+0000
12.5732,CHF,VEF,2025-11-17T09:54:22+0000
0.0795344,VEF,CHF,2025-11-17T09:54:22+0000
55.1075,TOP,HTG,2025-11-17T09:54:22+0000
0.0181464,HTG,TOP,2025-11-17T09:54:22+0000
7.91556,SRD,LKR,2025-11-17T09:54:22+0000
0.126333,LKR,SRD,2025-11-17T09:54:22+0000
32.93,MZN,MMK,2025-11-17T09:54:22+0000
0.0303675,MMK,MZN,2025-11-17T09:54:22+0000
508.242,ZAR,GNF,2025-11-17T09:54:22+0000
0.00196757,GNF,ZAR,2025-11-17T09:54:22+0000
82.0031,BOB,XAF,2025-11-17T09:54:22+0000
0.0121947,XAF,BOB,2025-11-17T09:54:22+0000
4.77097,MXN,KGS,2025-11-17T09:54:22+0000
0.209601,KGS,MXN,2025-11-17T09:54:22+0000
0.0160525,KGS,CAD,2025-11-17T09:54:22+0000
62.2955,CAD,KGS,2025-11-17T09:54:22+0000
0.0114744,BDT,CAD,2025-11-17T09:54:22+0000
87.1502,CAD,BDT,2025-11-17T09:54:22+0000
61.8361,GMD,MGA,2025-11-17T09:54:22+0000
0.0161718,MGA,GMD,2025-11-17T09:54:22+0000
0.0556633,NGN,RUB,2025-11-17T09:54:22+0000
17.9652,RUB,NGN,2025-11-17T09:54:22+0000
10.921,SCR,JMD,2025-11-17T09:54:22+0000
0.091567,JMD,SCR,2025-11-17T09:54:22+0000
75.5106,RON,HUF,2025-11-17T09:54:22+0000
0.0132432,HUF,RON,2025-11-17T09:54:22+0000
0.0031376,SOS,XCG,2025-11-17T09:54:22+0000
318.715,XCG,SOS,2025-11-17T09:54:22+0000
1657.12,XCD,MGA,2025-11-17T09:54:22+0000
0.000603456,MGA,XCD,2025-11-17T09:54:22+0000
0.0343218,GHS,BHD,2025-11-17T09:54:22+0000
29.136,BHD,GHS,2025-11-17T09:54:22+0000
0.00110707,LAK,CUP,2025-11-17T09:54:22+0000
903.288,CUP,LAK,2025-11-17T09:54:22+0000
15.8525,SBD,DZD,2025-11-17T09:54:22+0000
0.0630815,DZD,SBD,2025-11-17T09:54:22+0000
4082.52,TND,UZS,2025-11-17T09:54:22+0000
0.000244947,UZS,TND,2025-11-17T09:54:22+0000
0.342278,KRW,CRC,2025-11-17T09:54:22+0000
2.9216,CRC,KRW,2025-11-17T09:54:22+0000
0.0331349,TRY,CAD,2025-11-17T09:54:22+0000
30.1796,CAD,TRY,2025-11-17T09:54:22+0000
3.41016,USD,BYN,2025-11-17T09:54:22+0000
0.293241,BYN,USD,2025-11-17T09:54:22+0000
1347.53,WST,COP,2025-11-17T09:54:22+0000
0.000742099,COP,WST,2025-11-17T09:54:22+0000
1.82255,BBD,QAR,2025-11-17T09:54:22+0000
0.548682,QAR,BBD,2025-11-17T09:54:22+0000
3.78578,AZN,DKK,2025-11-17T09:54:22+0000
0.264146,DKK,AZN,2025-11-17T09:54:22+0000
0.000927534,MGA,MYR,2025-11-17T09:54:22+0000
1078.13,MYR,MGA,2025-11-17T09:54:22+0000
2.54092,UYU,RSD,2025-11-17T09:54:22+0000
0.393559,RSD,UYU,2025-11-17T09:54:22+0000
0.0218221,MUR,BMD,2025-11-17T09:54:22+0000
45.825,BMD,MUR,2025-11-17T09:54:22+0000
0.167353,SOS,CVE,2025-11-17T09:54:22+0000
5.97539,CVE,SOS,2025-11-17T09:54:22+0000
0.0119515,XAF,TTD,2025-11-17T09:54:22+0000
83.6717,TTD,XAF,2025-11-17T09:54:22+0000
0.614554,CLP,SOS,2025-11-17T09:54:22+0000
1.6272,SOS,CLP,2025-11-17T09:54:22+0000
0.398993,GHS,RON,2025-11-17T09:54:22+0000
2.50631,RON,GHS,2025-11-17T09:54:22+0000
95.2535,GIP,GMD,2025-11-17T09:54:22+0000
0.0104983,GMD,GIP,2025-11-17T09:54:22+0000
0.0786108,ISK,VEF,2025-11-17T09:54:22+0000
12.7209,VEF,ISK,2025-11-17T09:54:22+0000
2384.38,PLN,GNF,2025-11-17T09:54:22+0000
0.000419396,GNF,PLN,2025-11-17T09:54:22+0000
2.05852,AZN,TMT,2025-11-17T09:54:22+0000
0.485786,TMT,AZN,2025-11-17T09:54:22+0000
3.08461,RWF,MGA,2025-11-17T09:54:22+0000
0.32419,MGA,RWF,2025-11-17T09:54:22+0000
0.14246,AFN,SEK,2025-11-17T09:54:22+0000
7.01952,SEK,AFN,2025-11-17T09:54:22+0000
36.1554,NZD,MZN,2025-11-17T09:54:22+0000
0.0276584,MZN,NZD,2025-11-17T09:54:22+0000
1.4868,MAD,ZWL,2025-11-17T09:54:22+0000
0.672587,ZWL,MAD,2025-11-17T09:54:22+0000
0.0801517,MUR,AED,2025-11-17T09:54:22+0000
12.4763,AED,MUR,2025-11-17T09:54:22+0000
3.79442e-05,VND,BMD,2025-11-17T09:54:22+0000
26354.5,BMD,VND,2025-11-17T09:54:22+0000
0.220371,MUR,NOK,2025-11-17T09:54:22+0000
4.5378,NOK,MUR,2025-11-17T09:54:22+0000
11.1337,AUD,ZAR,2025-11-17T09:54:22+0000
0.0898176,ZAR,AUD,2025-11-17T09:54:22+0000
0.450256,HKD,TMT,2025-11-17T09:54:22+0000
2.22096,TMT,HKD,2025-11-17T09:54:22+0000
2.6329,FKP,BZD,2025-11-17T09:54:22+0000
0.379809,BZD,FKP,2025-11-17T09:54:22+0000
0.976927,AOA,KPW,2025-11-17T09:54:22+0000
1.02362,KPW,AOA,2025-11-17T09:54:22+0000
0.245104,HNL,DKK,2025-11-17T09:54:22+0000
4.0799,DKK,HNL,2025-11-17T09:54:22+0000
789.897,JEP,SDG,2025-11-17T09:54:22+0000
0.00126599,SDG,JEP,2025-11-17T09:54:22+0000
0.0340841,IDR,SOS,2025-11-17T09:54:22+0000
29.3392,SOS,IDR,2025-11-17T09:54:22+0000
10069.1,EUR,GNF,2025-11-17T09:54:22+0000
9.93139e-05,GNF,EUR,2025-11-17T09:54:22+0000
41.5301,TND,BDT,2025-11-17T09:54:22+0000
0.0240789,BDT,TND,2025-11-17T09:54:22+0000
0.788932,XPF,RUB,2025-11-17T09:54:22+0000
1.26754,RUB,XPF,2025-11-17T09:54:22+0000
1.62417,MAD,ERN,2025-11-17T09:54:22+0000
0.6157,ERN,MAD,2025-11-17T09:54:22+0000
0.0283254,MNT,RSD,2025-11-17T09:54:22+0000
35.304,RSD,MNT,2025-11-17T09:54:22+0000
22.4811,GIP,NAD,2025-11-17T09:54:22+0000
0.0444817,NAD,GIP,2025-11-17T09:54:22+0000
0.129968,CZK,GEL,2025-11-17T09:54:22+0000
7.69418,GEL,CZK,2025-11-17T09:54:22+0000
68.1254,BND,BTN,2025-11-17T09:54:22+0000
0.0146788,BTN,BND,2025-11-17T09:54:22+0000
1.17943,HRK,GTQ,2025-11-17T09:54:22+0000
0.847866,GTQ,HRK,2025-11-17T09:54:22+0000
0.322518,KES,UAH,2025-11-17T09:54:22+0000
3.1006,UAH,KES,2025-11-17T09:54:22+0000
11.0153,CHF,SVC,2025-11-17T09:54:22+0000
0.0907829,SVC,CHF,2025-11-17T09:54:22+0000
5.04925,BBD,NOK,2025-11-17T09:54:22+0000
0.198049,NOK,BBD,2025-11-17T09:54:22+0000
14.2842,SCR,GYD,2025-11-17T09:54:22+0000
0.0700074,GYD,SCR,2025-11-17T09:54:22+0000
11520.1,HKD,LBP,2025-11-17T09:54:22+0000
8.68046e-05,LBP,HKD,2025-11-17T09:54:22+0000
0.7177,WST,BBD,2025-11-17T09:54:22+0000
1.39334,BBD,WST,2025-11-17T09:54:22+0000
0.0132684,ISK,BGN,2025-11-17T09:54:22+0000
75.367,BGN,ISK,2025-11-17T09:54:22+0000
11.4693,PLN,UAH,2025-11-17T09:54:22+0000
0.0871892,UAH,PLN,2025-11-17T09:54:22+0000
0.000400069,MGA,ANG,2025-11-17T09:54:22+0000
2499.57,ANG,MGA,2025-11-17T09:54:22+0000
0.759619,PAB,GGP,2025-11-17T09:54:22+0000
